State,Date,Total,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,dayofweek,month,week
North Carolina,2022-10-30,339188862,351473786.0,76819843.0,107437128.0,210916788.0,11463614.034731977,6,10,43
New York,2022-10-30,404190797,339188862.0,180597389.0,208293556.0,242858703.42857143,10649576.526632305,6,10,43
Pennsylvania,2022-11-06,347145076,404190797.0,23709244.0,299171322.0,289063822.28571427,6257389.441851217,6,11,44
Oregon,2022-11-06,106220543,347145076.0,343415692.0,363390718.0,255178801.0,3131439.0795524605,6,11,44
Oklahoma,2022-11-06,138164354,106220543.0,105092490.0,693609731.0,259903353.0,5546022.102275808,6,11,44
Ohio,2022-11-06,352545430,138164354.0,132940053.0,82234259.0,291275549.71428573,8652804.718424946,6,11,44
New Mexico,2022-11-06,66563754,352545430.0,351473786.0,159706082.0,250574116.57142857,2244482.874302652,6,11,44
New York,2022-11-06,414658873,66563754.0,339188862.0,821263499.0,261355546.7142857,8288731.681538566,6,11,44
New Hampshire,2022-11-06,52322433,414658873.0,404190797.0,102518258.0,211088637.57142857,998484.5627466085,6,11,44
Rhode Island,2022-11-06,25600521,52322433.0,347145076.0,56993638.0,165153701.14285713,658916.5835316783,6,11,44
North Carolina,2022-11-06,336065450,25600521.0,106220543.0,95957195.0,197988687.85714287,11958086.885528961,6,11,44
South Carolina,2022-11-06,183072080,336065450.0,138164354.0,145187253.0,204404077.2857143,8378817.983883064,6,11,44
Mississippi,2022-11-06,124153469,183072080.0,352545430.0,66018212.0,171776654.2857143,4468520.275929251,6,11,44
Tennessee,2022-11-06,247831243,124153469.0,66563754.0,19606306.0,197672009.85714287,8526344.164179558,6,11,44
Texas,2022-11-06,847475436,247831243.0,414658873.0,146529936.0,259502947.42857143,35021800.238867864,6,11,44
Utah,2022-11-06,76788218,847475436.0,52322433.0,67504383.0,262998059.57142857,2220255.8290458266,6,11,44
Vermont,2022-11-06,17483212,76788218.0,25600521.0,171748533.0,261838444.0,407969.7629472894,6,11,44
Virginia,2022-11-06,273249495,17483212.0,336065450.0,270254957.0,252864736.14285713,7520354.588361734,6,11,44
Washington,2022-11-06,172511051,273249495.0,183072080.0,17001670.0,251356017.7142857,4558645.758452958,6,11,44
West Virginia,2022-11-06,70416470,172511051.0,124153469.0,51488264.0,243679303.57142857,2339267.9176954892,6,11,44
Wisconsin,2022-11-06,145964568,70416470.0,247831243.0,850515310.0,229126921.42857143,2936566.2784430743,6,11,44
Wyoming,2022-11-06,20495111,145964568.0,847475436.0,244890147.0,110986875.0,787240.9325182273,6,11,44
Nevada,2022-11-06,97736557,20495111.0,76788218.0,26502942.0,113979494.85714285,2214018.2364069456,6,11,44
South Dakota,2022-11-06,26862346,97736557.0,17483212.0,76819843.0,115319371.14285715,710199.3979067015,6,11,44
Nebraska,2022-11-06,58864878,26862346.0,273249495.0,180597389.0,84692997.28571428,1248718.3505300141,6,11,44
Georgia,2022-11-06,361574736,58864878.0,172511051.0,23709244.0,111702095.14285715,15090432.662716899,6,11,44
Alabama,2022-11-06,197814663,361574736.0,70416470.0,343415692.0,129901837.0,9482787.935061013,6,11,44
Missouri,2022-11-06,184611895,197814663.0,145964568.0,105092490.0,135422883.7142857,5334669.128212182,6,11,44
Arizona,2022-11-06,212352076,184611895.0,20495111.0,132940053.0,162831021.57142857,5052137.840623286,6,11,44
Arkansas,2022-11-06,104366457,212352076.0,97736557.0,351473786.0,163778150.14285713,4045592.1085083378,6,11,44
California,2022-11-06,813144569,104366457.0,26862346.0,339188862.0,276104182.0,20315886.30279071,6,11,44
Colorado,2022-11-06,163509210,813144569.0,58864878.0,404190797.0,291053372.28571427,4969261.065085687,6,11,44
Connecticut,2022-11-06,88105835,163509210.0,361574736.0,347145076.0,251986386.42857143,2553237.321607364,6,11,44
Illinois,2022-11-06,297530775,88105835.0,197814663.0,106220543.0,266231545.2857143,6693561.956035474,6,11,44
Indiana,2022-11-06,207047247,297530775.0,184611895.0,138164354.0,269436595.5714286,5476834.8718426125,6,11,44
Florida,2022-11-06,699055504,207047247.0,212352076.0,352545430.0,338965656.71428573,23951732.025488213,6,11,44
Kansas,2022-11-06,84389780,699055504.0,104366457.0,66563754.0,336111845.71428573,2105433.376270787,6,11,44
Minnesota,2022-11-06,147112423,84389780.0,813144569.0,414658873.0,240964396.2857143,1828879.2205925896,6,11,44
Iowa,2022-11-06,108982306,147112423.0,163509210.0,52322433.0,233174838.57142857,2224649.834260007,6,11,44
Massachusetts,2022-11-06,176404236,108982306.0,88105835.0,25600521.0,245788895.85714287,3769747.884654993,6,11,44
Maryland,2022-11-06,152058115,176404236.0,297530775.0,336065450.0,225007087.2857143,4381198.032155199,6,11,44
Michigan,2022-11-06,271352831,152058115.0,207047247.0,183072080.0,234193599.2857143,5604567.358788971,6,11,44
Louisiana,2022-11-06,174802411,271352831.0,699055504.0,124153469.0,159300300.2857143,7146249.951350726,6,11,44
Kentucky,2022-11-06,163543172,174802411.0,84389780.0,247831243.0,170607927.7142857,5593969.268489535,6,11,44
Maine,2022-11-06,43840591,163543172.0,147112423.0,847475436.0,155854808.85714287,1461271.2962440755,6,11,44
South Carolina,2022-11-13,182848873,43840591.0,108982306.0,76788218.0,166407175.57142857,7859306.807021448,6,11,45
New York,2022-11-13,415690861,182848873.0,176404236.0,17483212.0,200590979.14285713,6823027.846831098,6,11,45
North Carolina,2022-11-13,337474742,415690861.0,152058115.0,273249495.0,227079068.7142857,10458179.678829288,6,11,45
Ohio,2022-11-13,353850999,337474742.0,271352831.0,172511051.0,238864521.2857143,8539461.407298887,6,11,45
Oklahoma,2022-11-13,137896121,353850999.0,174802411.0,70416470.0,233592194.14285713,5148312.007617316,6,11,45
Oregon,2022-11-13,105789953,137896121.0,163543172.0,145964568.0,225341734.2857143,3206273.9548895005,6,11,45
Pennsylvania,2022-11-13,351470197,105789953.0,43840591.0,20495111.0,269288820.85714287,5624277.466680876,6,11,45
Rhode Island,2022-11-13,24777328,351470197.0,182848873.0,97736557.0,246707171.57142857,659341.6812287708,6,11,45
South Dakota,2022-11-13,27271878,24777328.0,415690861.0,26862346.0,191218745.42857143,611722.6148799902,6,11,45
West Virginia,2022-11-13,70382175,27271878.0,337474742.0,58864878.0,153062664.42857143,2332713.961650329,6,11,45
Texas,2022-11-13,852211525,70382175.0,353850999.0,361574736.0,224257025.2857143,33179475.932204973,6,11,45
Utah,2022-11-13,77514267,852211525.0,137896121.0,197814663.0,215631046.14285713,2110184.165911163,6,11,45
Vermont,2022-11-13,16990549,77514267.0,105789953.0,184611895.0,202945417.0,463426.82441365457,6,11,45
Virginia,2022-11-13,272549134,16990549.0,351470197.0,212352076.0,191670979.42857143,6437144.640493775,6,11,45
Washington,2022-11-13,173273334,272549134.0,24777328.0,104366457.0,212884694.57142857,4213179.673157422,6,11,45
Wyoming,2022-11-13,19780659,173273334.0,27271878.0,813144569.0,211814520.42857143,816316.7321721186,6,11,45
Wisconsin,2022-11-13,148390555,19780659.0,70382175.0,163509210.0,222958574.7142857,2485349.58256374,6,11,45
New Mexico,2022-11-13,67992393,148390555.0,852211525.0,88105835.0,110927270.14285715,1980806.8599866943,6,11,45
Tennessee,2022-11-13,248078955,67992393.0,77514267.0,297530775.0,135293654.14285713,8246767.27356815,6,11,45
New Hampshire,2022-11-13,52772276,248078955.0,16990549.0,207047247.0,140405329.42857143,947452.6182797687,6,11,45
Arkansas,2022-11-13,104922414,52772276.0,272549134.0,699055504.0,116458655.14285715,4029358.804349715,6,11,45
Nebraska,2022-11-13,57836379,104922414.0,173273334.0,84389780.0,99967661.57142857,1243980.5775634197,6,11,45
Alabama,2022-11-13,194267617,57836379.0,19780659.0,147112423.0,124894369.85714285,9218426.104091033,6,11,45
Colorado,2022-11-13,165084506,194267617.0,148390555.0,108982306.0,127279220.0,4206570.519648267,6,11,45
California,2022-11-13,811480817,165084506.0,67992393.0,176404236.0,233491852.0,21261478.340111583,6,11,45
Connecticut,2022-11-13,84784922,811480817.0,248078955.0,152058115.0,210164133.0,2505083.004289912,6,11,45
Florida,2022-11-13,673068718,84784922.0,52772276.0,271352831.0,298777910.4285714,9150383.953427559,6,11,45
Georgia,2022-11-13,360856331,673068718.0,104922414.0,174802411.0,335339898.5714286,13935780.967310408,6,11,45
Illinois,2022-11-13,301720764,360856331.0,57836379.0,163543172.0,370180525.0,6527808.670407707,6,11,45
Indiana,2022-11-13,212211042,301720764.0,194267617.0,43840591.0,372743871.4285714,4463455.407386689,6,11,45
Iowa,2022-11-13,108897484,212211042.0,165084506.0,182848873.0,364717154.0,2231169.6438348945,6,11,45
Kansas,2022-11-13,83975554,108897484.0,811480817.0,415690861.0,260787830.7142857,2064586.4765868362,6,11,45
Kentucky,2022-11-13,164839821,83975554.0,84784922.0,337474742.0,272224244.85714287,4826169.466344349,6,11,45
Louisiana,2022-11-13,172481938,164839821.0,673068718.0,353850999.0,200711847.7142857,7492722.1151498845,6,11,45
Maine,2022-11-13,44716273,172481938.0,360856331.0,137896121.0,155548982.2857143,1358900.4941701356,6,11,45
Maryland,2022-11-13,155282600,44716273.0,301720764.0,105789953.0,134629244.57142857,2932006.260976038,6,11,45
Massachusetts,2022-11-13,176252526,155282600.0,212211042.0,351470197.0,129492313.71428572,3793670.6569908685,6,11,45
Michigan,2022-11-13,278438333,176252526.0,108897484.0,24777328.0,153712435.0,4585826.468543411,6,11,45
Minnesota,2022-11-13,145251407,278438333.0,83975554.0,27271878.0,162466128.2857143,1631379.0136804986,6,11,45
Mississippi,2022-11-13,122102914,145251407.0,164839821.0,70382175.0,156360855.85714287,4343540.157366392,6,11,45
Missouri,2022-11-13,187165803,122102914.0,172481938.0,852211525.0,158458550.85714287,4703908.421533719,6,11,45
Nevada,2022-11-13,97492295,187165803.0,44716273.0,77514267.0,165997982.57142857,2269913.1991806217,6,11,45
Arizona,2022-11-13,209536787,97492295.0,155282600.0,16990549.0,173748580.7142857,5084189.844732714,6,11,45
Wyoming,2022-11-20,20184986,209536787.0,176252526.0,272549134.0,151453217.85714287,660290.5922128052,6,11,46
New Mexico,2022-11-20,70157412,20184986.0,278438333.0,173273334.0,121698800.57142857,1832422.8708944884,6,11,46
Rhode Island,2022-11-20,24545419,70157412.0,145251407.0,19780659.0,104455088.0,655282.5372283638,6,11,46
South Carolina,2022-11-20,186596158,24545419.0,122102914.0,148390555.0,113668408.57142857,4769908.83819452,6,11,46
South Dakota,2022-11-20,27720458,186596158.0,187165803.0,67992393.0,90890502.14285715,584327.9890156226,6,11,46
Tennessee,2022-11-20,252021988,27720458.0,97492295.0,248078955.0,112966172.57142857,4952524.902309956,6,11,46
Texas,2022-11-20,877944513,252021988.0,209536787.0,52772276.0,208452990.57142857,28531494.43190726,6,11,46
Utah,2022-11-20,80800177,877944513.0,20184986.0,104922414.0,217112303.57142857,1696800.908261233,6,11,46
Vermont,2022-11-20,17076820,80800177.0,70157412.0,57836379.0,209529361.85714287,471406.9398901551,6,11,46
